location_id,date_time,vehicle_count,count_of_cars,count_of_bikes,count_of_buses,average_speed_kmph,weather_condition,congestion_level,traffic_volume,temperature_celsius,humidity_percent
40,19-07-2024 01:52,1239,1071,143,25,14.7,Rainy,High,High,31.6,49.3
67,05-01-2025 03:04,721,174,142,405,37.36,Sunny,Medium,Medium,30.9,65.9
58,03-01-2025 17:01,1235,769,155,311,14.16,Sunny,High,High,30.8,63.1
8,26-07-2024 17:09,1229,4,649,576,56.03,Foggy,Low,High,41.3,45.5
70,27-04-2024 08:19,1113,685,52,376,66.18,Snowy,Low,High,33.3,35.7
36,22-06-2024 04:39,511,361,25,125,79.6,Snowy,Low,Medium,21.9,93.5
6,07-07-2024 07:39,645,302,271,72,31.36,Foggy,Medium,Medium,44.3,66.3
25,03-04-2025 02:49,453,20,311,122,35.85,Foggy,Medium,Medium,24.7,93.6
80,15-04-2025 08:28,147,104,1,42,69.93,Sunny,Low,Low,30.9,65.8
70,15-11-2024 05:01,580,571,1,8,12.52,Foggy,High,Medium,21,50.4
74,27-04-2024 22:59,852,429,211,212,56.84,Sunny,Low,Medium,29.8,90.8
72,02-02-2025 12:24,844,2,152,690,17.92,Foggy,High,Medium,22.3,91.5
23,19-05-2024 23:50,1145,670,235,240,57.84,Sunny,Low,High,21.2,81.9
81,16-08-2024 13:45,1057,997,47,13,29.11,Rainy,Medium,High,31.3,74.4
55,27-06-2024 09:20,943,377,456,110,45.83,Rainy,Medium,Medium,21.7,52.1
97,04-07-2024 16:29,1293,1146,74,73,73.5,Snowy,Low,High,44.2,38.2
7,23-12-2024 17:24,842,69,526,247,63.85,Rainy,Low,Medium,21.7,52.3
88,30-08-2024 09:01,691,93,152,446,23.99,Snowy,High,Medium,39.6,45.1
66,28-12-2024 03:01,713,455,157,101,23.45,Rainy,High,Medium,22,74.2
98,21-11-2024 21:10,1438,1170,160,108,12.92,Sunny,High,High,44.1,78.2
18,16-03-2025 15:16,458,375,51,32,59.21,Foggy,Low,Medium,27,89.3
13,11-12-2024 19:13,147,67,68,12,58.89,Foggy,Low,Low,27.1,78.4
79,11-06-2024 14:01,1353,130,478,745,46.46,Foggy,Medium,High,43.9,59.9
13,01-12-2024 14:22,91,47,2,42,42.13,Foggy,Medium,Low,35.1,85.4
23,23-07-2024 06:35,326,82,105,139,16.22,Rainy,High,Low,43.6,87
63,14-04-2025 03:03,842,748,85,9,58.91,Sunny,Low,Medium,21.5,49.8
67,10-02-2025 05:14,695,269,198,228,59.24,Snowy,Low,Medium,31.6,71.6
44,03-02-2025 11:03,260,110,26,124,28.81,Snowy,Medium,Low,23.3,68.5
62,27-01-2025 04:07,348,151,53,144,10.3,Sunny,High,Low,21.3,92.6
88,30-09-2024 20:03,1281,982,171,128,49.66,Rainy,Medium,High,20.8,48.7
31,14-12-2024 00:52,1051,991,42,18,79.33,Rainy,Low,High,30.6,58.8
67,03-02-2025 15:10,1380,1053,213,114,10.5,Snowy,High,High,41.2,80
50,29-07-2024 18:44,719,144,482,93,32.23,Sunny,Medium,Medium,41.5,52.7
49,19-09-2024 02:12,1321,823,409,89,44.24,Foggy,Medium,High,27.1,66.1
63,02-11-2024 18:50,1387,897,456,34,69.75,Sunny,Low,High,40.5,85.2
70,14-11-2024 14:29,231,87,79,65,31.18,Snowy,Medium,Low,41.9,89.2
44,30-08-2024 05:11,1198,470,148,580,74.88,Foggy,Low,High,23.5,67.6
66,14-11-2024 15:06,604,60,529,15,62.06,Rainy,Low,Medium,30.9,66.8
4,15-04-2025 06:37,628,154,323,151,18.02,Rainy,High,Medium,39.8,76.4
18,09-01-2025 16:22,965,8,72,885,75.13,Rainy,Low,Medium,36.4,73.9
19,12-07-2024 10:28,723,590,116,17,29.25,Snowy,Medium,Medium,22.3,40.3
6,18-07-2024 13:47,110,69,16,25,65.63,Sunny,Low,Low,39.1,54.1
63,30-08-2024 01:28,814,263,191,360,47.19,Rainy,Medium,Medium,36.7,93.1
26,14-11-2024 07:26,918,496,69,353,45.12,Sunny,Medium,Medium,21.4,37
56,27-12-2024 10:19,447,418,11,18,16.2,Sunny,High,Medium,43.4,46.5
19,23-04-2025 19:40,499,92,288,119,32.8,Rainy,Medium,Medium,42.3,71.2
43,13-05-2024 06:19,914,874,10,30,29.38,Sunny,Medium,Medium,32.8,59
49,01-05-2024 21:41,222,8,213,1,75.66,Snowy,Low,Low,21.8,88
32,30-01-2025 21:07,1102,229,123,750,11.49,Rainy,High,High,33.2,95
49,28-11-2024 06:11,235,24,142,69,69.15,Foggy,Low,Low,27.2,32.6
21,07-03-2025 10:57,432,191,61,180,78.28,Snowy,Low,Medium,24.3,38.2
69,22-09-2024 12:22,561,247,185,129,10.07,Snowy,High,Medium,28.7,64.1
98,15-10-2024 01:14,789,129,62,598,40.74,Foggy,Medium,Medium,29.4,91.4
63,17-03-2025 05:02,162,47,4,111,44.82,Sunny,Medium,Low,30.7,82.5
37,09-04-2025 12:39,799,163,287,349,33.6,Rainy,Medium,Medium,27.4,45.7
82,14-01-2025 07:04,69,58,0,11,21.88,Snowy,High,Low,24.1,37.9
40,14-11-2024 11:49,700,62,497,141,56.57,Foggy,Low,Medium,36.8,39.9
84,03-05-2024 20:00,94,38,42,14,75.03,Rainy,Low,Low,34.9,63.2
50,14-01-2025 17:50,1119,478,97,544,33.18,Sunny,Medium,High,35,32.6
33,20-02-2025 08:22,367,48,317,2,42.26,Sunny,Medium,Low,39.1,44.3
17,06-02-2025 09:34,1435,1323,74,38,58.05,Snowy,Low,High,43.2,82.9
79,25-03-2025 17:41,1176,263,892,21,77.42,Snowy,Low,High,32.1,92.9
85,20-11-2024 21:35,128,10,48,70,78.06,Rainy,Low,Low,27.3,83.9
46,23-07-2024 02:52,1445,55,237,1153,51.2,Snowy,Low,High,22.3,44.1
31,31-08-2024 23:36,245,232,2,11,67.77,Foggy,Low,Low,27.7,90
81,16-07-2024 14:05,715,41,373,301,37.73,Snowy,Medium,Medium,35.2,87.3
53,06-03-2025 22:10,591,92,89,410,30,Sunny,Medium,Medium,42.8,34.9
10,28-11-2024 01:23,783,355,237,191,26.52,Sunny,Medium,Medium,27.9,53.5
24,30-09-2024 18:47,869,455,162,252,26.19,Foggy,Medium,Medium,36.1,92.8
31,06-09-2024 19:59,156,115,16,25,57.89,Rainy,Low,Low,26,53.8
24,30-04-2024 16:27,636,318,6,312,68.98,Foggy,Low,Medium,26.3,44.4
100,23-01-2025 13:43,773,110,565,98,55.02,Sunny,Low,Medium,25.9,63.1
17,02-01-2025 22:03,305,283,13,9,73.57,Snowy,Low,Low,44.5,81.5
60,06-02-2025 12:20,748,690,8,50,45.2,Rainy,Medium,Medium,41.1,52.9
96,19-10-2024 20:49,350,233,38,79,15.31,Snowy,High,Low,39.9,70.3
26,26-02-2025 15:23,713,567,73,73,67.2,Rainy,Low,Medium,40.4,77.4
22,07-05-2024 00:04,753,43,563,147,19.23,Rainy,High,Medium,32.4,93.7
26,20-07-2024 07:51,883,327,284,272,55.38,Rainy,Low,Medium,45,38.5
69,19-11-2024 22:48,796,439,140,217,32.19,Foggy,Medium,Medium,31.7,91.9
41,04-02-2025 12:39,1311,852,358,101,34.96,Sunny,Medium,High,21.9,81.6
95,16-07-2024 20:38,1364,445,56,863,16.09,Sunny,High,High,41.2,54.5
26,27-10-2024 18:29,562,480,11,71,43.23,Rainy,Medium,Medium,29.2,73.9
88,27-04-2024 18:26,894,858,34,2,54.13,Sunny,Low,Medium,43.1,42.2
56,20-12-2024 11:45,62,22,28,12,59.61,Snowy,Low,Low,20.7,82.2
90,30-03-2025 02:34,1451,283,1111,57,67.51,Rainy,Low,High,41.8,60.2
94,08-08-2024 02:35,448,28,199,221,27.27,Foggy,Medium,Medium,33.6,66.8
24,21-09-2024 07:50,954,119,375,460,59.9,Foggy,Low,Medium,24.4,87.3
67,14-08-2024 06:32,619,371,150,98,79.41,Snowy,Low,Medium,44.5,41.3
70,22-01-2025 02:59,997,919,27,51,62.23,Snowy,Low,Medium,42.1,78.7
65,11-01-2025 18:26,1338,465,634,239,15.27,Foggy,High,High,36.4,50.3
50,16-12-2024 01:34,1082,288,792,2,36.01,Sunny,Medium,High,27.9,61.7
54,26-04-2025 10:56,884,186,78,620,75.75,Rainy,Low,Medium,28.8,38.2
25,21-12-2024 04:50,270,169,22,79,51.79,Snowy,Low,Low,41.8,48
69,19-02-2025 09:07,1135,638,213,284,10.1,Rainy,High,High,32.2,40.6
89,18-07-2024 06:19,1086,525,74,487,57.63,Foggy,Low,High,30.4,84.7
35,03-09-2024 06:08,591,418,146,27,77.1,Foggy,Low,Medium,28,53.7
100,20-06-2024 00:01,55,45,6,4,29.21,Sunny,Medium,Low,23.1,90.2
19,17-02-2025 17:07,105,84,5,16,11.7,Foggy,High,Low,22.4,69.7
65,20-11-2024 20:20,80,23,52,5,20.85,Rainy,High,Low,43.6,68.1
44,26-05-2024 01:41,666,580,49,37,52.17,Foggy,Low,Medium,21.8,33.9
32,30-01-2025 21:27,1442,1235,119,88,36.58,Rainy,Medium,High,43.9,57.1
71,12-09-2024 05:30,523,174,274,75,36.58,Foggy,Medium,Medium,26.5,34.6
2,16-08-2024 20:26,947,293,434,220,57.39,Rainy,Low,Medium,25.6,76.7
94,11-10-2024 09:49,862,231,84,547,12.26,Foggy,High,Medium,32.6,72.5
10,09-01-2025 00:23,1473,929,135,409,14.03,Snowy,High,High,33.2,57.3
90,24-01-2025 12:02,1352,608,558,186,26.87,Rainy,Medium,High,37,33.5
21,11-10-2024 09:12,972,666,159,147,48,Sunny,Medium,Medium,20.8,56.6
93,04-03-2025 22:51,1347,224,879,244,58.33,Rainy,Low,High,23.8,41.5
74,01-12-2024 16:53,1138,1130,4,4,42.04,Rainy,Medium,High,26.8,39.2
97,26-06-2024 22:50,1318,248,414,656,11.68,Rainy,High,High,28.6,67.6
85,01-10-2024 07:23,115,40,12,63,73.41,Snowy,Low,Low,37.8,82
53,19-05-2024 03:44,633,407,49,177,78.56,Sunny,Low,Medium,40.6,86.3
25,23-03-2025 05:53,480,276,153,51,66.45,Sunny,Low,Medium,30.1,76.8
78,18-07-2024 16:57,209,37,125,47,55.75,Foggy,Low,Low,30.5,93.5
91,18-03-2025 21:52,956,678,15,263,28.88,Snowy,Medium,Medium,30.2,70.1
61,09-06-2024 15:41,415,110,112,193,33.91,Snowy,Medium,Medium,25.5,91.8
76,10-02-2025 03:22,1239,147,439,653,67.8,Sunny,Low,High,27.2,90.7
41,30-10-2024 02:38,536,209,285,42,48.59,Sunny,Medium,Medium,20.1,85.4
43,29-09-2024 04:06,467,164,188,115,63.54,Foggy,Low,Medium,22.2,47.8
29,12-01-2025 03:15,392,349,33,10,31.38,Sunny,Medium,Low,21.8,79.4
82,06-06-2024 12:01,769,574,106,89,54.55,Snowy,Low,Medium,30.1,45.5
68,14-06-2024 14:15,866,591,231,44,11.27,Rainy,High,Medium,34.6,92.7
23,29-11-2024 05:16,172,43,89,40,14.47,Snowy,High,Low,44.4,86.7
78,19-04-2025 08:09,918,841,13,64,37.14,Foggy,Medium,Medium,44.9,66.9
76,28-07-2024 11:56,563,513,6,44,30.2,Snowy,Medium,Medium,28.7,58.3
81,21-07-2024 08:02,383,43,232,108,66.17,Rainy,Low,Low,23.4,44.8
46,20-01-2025 14:44,1340,204,605,531,72.65,Rainy,Low,High,36.3,78.6
12,21-04-2025 07:58,510,120,326,64,32.48,Snowy,Medium,Medium,38.8,49.8
44,28-01-2025 16:05,190,153,13,24,15.01,Rainy,High,Low,24.7,82.5
8,08-08-2024 01:28,862,653,73,136,74.67,Snowy,Low,Medium,36,78.5
29,14-06-2024 16:26,741,43,43,655,62.27,Snowy,Low,Medium,25,91.3
16,31-01-2025 16:42,484,349,110,25,31.09,Snowy,Medium,Medium,36.2,39.5
45,20-04-2025 07:26,181,34,109,38,60.05,Foggy,Low,Low,31,87.6
56,10-04-2025 00:28,1120,595,205,320,15.11,Snowy,High,High,20.2,84.5
57,02-06-2024 01:04,1484,1086,14,384,72.61,Snowy,Low,High,26.7,35
81,06-08-2024 05:39,776,478,119,179,50.34,Sunny,Low,Medium,24.4,44.7
41,14-04-2025 00:36,1177,871,286,20,42.65,Sunny,Medium,High,25.8,30.9
47,28-05-2024 12:37,1225,1212,13,0,17.25,Rainy,High,High,29.4,59.7
19,03-09-2024 09:12,767,603,150,14,33.23,Foggy,Medium,Medium,29.6,32.5
52,24-08-2024 16:11,374,24,253,97,17.15,Foggy,High,Low,25,81
93,08-07-2024 17:50,909,414,433,62,53.53,Sunny,Low,Medium,21.7,79.9
12,16-08-2024 00:08,141,134,7,0,11.02,Foggy,High,Low,22.9,59
5,21-01-2025 09:46,686,27,14,645,42.26,Foggy,Medium,Medium,33.2,92.8
74,13-09-2024 04:12,748,314,107,327,53.17,Rainy,Low,Medium,25.9,63.8
95,15-05-2024 00:21,1394,1326,13,55,47.52,Rainy,Medium,High,34.3,30.2
5,25-11-2024 14:51,1433,3,544,886,53.15,Rainy,Low,High,41.4,92
99,28-04-2024 16:30,1177,95,158,924,35.42,Sunny,Medium,High,38.2,71.9
58,02-12-2024 14:42,714,574,104,36,61.14,Foggy,Low,Medium,25.8,79
3,02-01-2025 13:14,932,853,13,66,37.53,Foggy,Medium,Medium,29.4,31.9
17,25-10-2024 16:44,836,118,688,30,38.67,Sunny,Medium,Medium,28.6,55.8
63,07-11-2024 04:05,1089,26,1024,39,45.24,Rainy,Medium,High,40.1,85.9
87,10-12-2024 18:33,193,1,125,67,19.07,Rainy,High,Low,24.7,38.4
41,17-06-2024 03:04,763,583,83,97,17.42,Snowy,High,Medium,41.1,30.7
38,08-07-2024 09:00,1221,340,117,764,40.12,Foggy,Medium,High,26.9,41.5
100,24-11-2024 20:38,1381,821,236,324,58.51,Foggy,Low,High,38.7,89.2
97,17-01-2025 11:29,475,318,61,96,24.75,Snowy,High,Medium,34.8,63.2
29,26-01-2025 19:37,761,594,145,22,67.44,Snowy,Low,Medium,35.1,79.8
51,09-03-2025 23:59,284,92,118,74,50.12,Foggy,Low,Low,36.2,77.5
87,14-08-2024 23:17,450,64,325,61,57.71,Snowy,Low,Medium,36,87.4
91,06-06-2024 19:52,1500,43,718,739,43.83,Foggy,Medium,High,43.9,35.7
29,06-11-2024 22:35,328,221,32,75,29.96,Snowy,Medium,Low,23.1,42
89,01-06-2024 12:14,1199,339,284,576,28.96,Snowy,Medium,High,35.8,44.7
71,29-09-2024 16:53,1405,1351,8,46,21.13,Sunny,High,High,40.6,59
87,10-06-2024 22:50,565,527,14,24,74.75,Rainy,Low,Medium,29.9,64.9
42,01-06-2024 06:17,1143,182,530,431,76.24,Foggy,Low,High,33.9,70.1
80,29-07-2024 06:25,1410,272,512,626,58.72,Snowy,Low,High,28,49.9
65,18-03-2025 20:32,1358,228,79,1051,35.1,Sunny,Medium,High,27.7,80.1
4,07-11-2024 13:40,1239,1029,82,128,21.04,Foggy,High,High,25.3,54.1
70,25-02-2025 11:58,1156,1097,13,46,66.49,Snowy,Low,High,43,46.5
56,01-01-2025 18:15,320,215,86,19,39.63,Snowy,Medium,Low,41.8,88.8
13,30-03-2025 13:37,527,264,51,212,38.97,Sunny,Medium,Medium,32.7,80.9
63,29-11-2024 16:47,1191,1108,70,13,53.88,Rainy,Low,High,28.9,55.8
2,02-03-2025 13:20,1231,311,465,455,24.04,Rainy,High,High,38.4,51.3
36,25-10-2024 10:07,986,594,271,121,76.88,Snowy,Low,Medium,24.4,40.3
19,31-03-2025 01:09,1174,7,655,512,50.29,Foggy,Low,High,33.1,45.4
95,03-05-2024 22:29,839,589,144,106,27.73,Snowy,Medium,Medium,40.3,32.8
38,09-06-2024 01:52,627,272,34,321,50.17,Sunny,Low,Medium,41,33.8
57,24-12-2024 06:33,531,267,77,187,69.9,Snowy,Low,Medium,31.8,88
96,18-03-2025 06:35,305,253,26,26,47.83,Snowy,Medium,Low,41.2,65.3
69,10-05-2024 14:08,1446,824,476,146,54.02,Sunny,Low,High,35.9,63.8
86,13-08-2024 03:52,314,62,205,47,66.74,Foggy,Low,Low,28.9,71
91,03-04-2025 00:55,1443,216,527,700,16.38,Sunny,High,High,35.4,78.1
42,21-09-2024 06:25,1250,494,525,231,55.15,Sunny,Low,High,35.4,32.6
41,11-08-2024 16:01,1485,679,388,418,75.27,Foggy,Low,High,30.5,62.5
73,16-07-2024 10:01,832,728,9,95,60.26,Foggy,Low,Medium,31.5,38
10,25-03-2025 21:47,271,117,101,53,70.68,Sunny,Low,Low,34.6,33.6
29,17-04-2025 15:44,978,63,414,501,21.72,Sunny,High,Medium,23.6,81.6
79,28-02-2025 23:15,615,260,202,153,33.55,Foggy,Medium,Medium,39.3,55.3
20,07-08-2024 15:22,1285,823,123,339,53.96,Rainy,Low,High,31.4,47.8
70,26-10-2024 12:38,686,560,50,76,18.35,Sunny,High,Medium,20.3,79.8
79,24-02-2025 23:42,501,460,31,10,43.3,Sunny,Medium,Medium,43.5,70.6
28,18-08-2024 04:39,1106,625,411,70,24.83,Sunny,High,High,31.2,37.9
13,29-11-2024 18:01,303,236,19,48,61.82,Foggy,Low,Low,42.6,56
2,05-07-2024 05:18,1312,1142,73,97,38.67,Snowy,Medium,High,36.2,48.1
69,12-02-2025 04:49,550,125,355,70,47.1,Foggy,Medium,Medium,44.6,90.1
71,27-04-2024 09:10,537,489,5,43,33.4,Rainy,Medium,Medium,22,41.9
80,23-09-2024 13:42,438,284,53,101,11.58,Snowy,High,Medium,36.1,32.5
67,04-10-2024 00:53,54,1,45,8,16.98,Sunny,High,Low,35.7,93.1
65,03-05-2024 06:55,164,17,73,74,65.77,Sunny,Low,Low,44.5,92.4
74,30-08-2024 15:38,1291,534,275,482,52.11,Foggy,Low,High,41.6,41.9
65,14-10-2024 13:08,1481,149,1104,228,66.68,Snowy,Low,High,29.3,87.7
7,31-08-2024 02:14,882,725,35,122,37.04,Rainy,Medium,Medium,42.7,54.9
68,10-10-2024 02:16,595,427,37,131,52.2,Foggy,Low,Medium,30.9,75.8
98,02-09-2024 12:56,423,373,32,18,27.35,Snowy,Medium,Medium,36.2,40.1
5,11-01-2025 05:12,246,207,12,27,11.06,Foggy,High,Low,31,50.8
3,05-03-2025 17:10,1366,238,763,365,19.96,Rainy,High,High,31.4,85
31,11-12-2024 03:46,965,758,160,47,19.34,Snowy,High,Medium,44.6,75.1
36,07-04-2025 23:02,778,63,316,399,74.15,Sunny,Low,Medium,42.2,84.5
55,04-12-2024 13:33,947,494,374,79,77.71,Rainy,Low,Medium,38.1,60.1
73,14-07-2024 16:22,985,29,224,732,63.69,Sunny,Low,Medium,24.2,88.6
20,23-03-2025 18:41,101,86,3,12,27.63,Foggy,Medium,Low,32.1,39.7
16,20-12-2024 00:31,495,51,318,126,28.42,Foggy,Medium,Medium,25,94.2
77,20-07-2024 08:23,750,250,0,500,67.93,Snowy,Low,Medium,41.9,52.3
39,29-05-2024 12:08,306,61,142,103,31.94,Foggy,Medium,Low,26.1,45.2
32,14-04-2025 20:37,192,47,1,144,41.2,Sunny,Medium,Low,27.8,70.8
5,18-07-2024 16:57,122,86,33,3,68.04,Sunny,Low,Low,42.9,73.4
26,26-06-2024 11:00,68,46,11,11,46.35,Snowy,Medium,Low,29.3,70.7
90,30-08-2024 16:53,1081,72,902,107,26.03,Foggy,Medium,High,28.2,36.1
58,02-09-2024 13:09,460,106,279,75,19.63,Foggy,High,Medium,41.8,85
13,01-08-2024 02:02,1020,160,254,606,47.9,Rainy,Medium,High,32,87.1
78,09-08-2024 14:18,627,83,455,89,61.2,Foggy,Low,Medium,36.9,31.5
37,12-12-2024 18:16,1357,705,507,145,77.8,Sunny,Low,High,21.6,47.6
2,20-01-2025 23:50,1161,805,130,226,27.76,Snowy,Medium,High,40.2,84.4
46,25-03-2025 20:23,374,114,96,164,13.58,Snowy,High,Low,34.9,46.6
94,10-08-2024 17:12,1015,578,269,168,36.73,Sunny,Medium,High,40.9,42.8
96,21-05-2024 08:23,1427,1178,246,3,34.83,Snowy,Medium,High,38.8,61.3
91,25-10-2024 03:54,713,562,25,126,69.84,Foggy,Low,Medium,37.6,64.6
56,03-12-2024 13:03,599,350,2,247,73.51,Rainy,Low,Medium,24.2,38.1
28,29-03-2025 19:30,891,417,116,358,68.4,Foggy,Low,Medium,24,94.4
1,22-12-2024 04:48,1328,298,559,471,57.03,Rainy,Low,High,21,92.6
65,15-11-2024 16:00,1265,1226,12,27,61.23,Rainy,Low,High,37.4,57.1
79,30-11-2024 21:28,894,776,55,63,16.73,Rainy,High,Medium,43.6,47.1
55,15-02-2025 18:12,589,489,83,17,48.04,Snowy,Medium,Medium,32.4,69.5
15,28-04-2024 14:53,1242,553,122,567,42.76,Rainy,Medium,High,26.3,68.8
18,30-01-2025 15:24,1061,273,514,274,36.95,Snowy,Medium,High,24.5,30.6
56,13-01-2025 19:47,603,6,28,569,67.98,Sunny,Low,Medium,31.1,57.3
86,19-10-2024 11:44,722,349,172,201,64.97,Snowy,Low,Medium,40.3,51.8
98,09-08-2024 07:25,309,195,3,111,40.91,Foggy,Medium,Low,34.4,41.7
93,29-11-2024 04:13,1113,734,353,26,64.63,Sunny,Low,High,23.5,91.6
1,06-08-2024 09:02,971,552,309,110,31.93,Snowy,Medium,Medium,21.1,75.7
39,04-02-2025 02:03,974,658,66,250,78.94,Rainy,Low,Medium,33.3,57.7
7,06-06-2024 08:02,910,167,652,91,14.75,Snowy,High,Medium,28.7,59.1
42,08-06-2024 11:04,477,404,53,20,51.5,Rainy,Low,Medium,42.2,90.8
18,21-10-2024 08:07,1296,1032,189,75,73.77,Rainy,Low,High,23.3,72.3
23,25-09-2024 06:57,548,456,90,2,14.45,Sunny,High,Medium,23.2,31.9
53,08-05-2024 15:49,1016,582,433,1,59.04,Rainy,Low,High,44.3,40.2
92,16-05-2024 17:16,740,51,196,493,76.89,Sunny,Low,Medium,33.3,38.5
66,18-04-2025 09:24,444,416,17,11,49.77,Sunny,Medium,Medium,39.4,79
6,23-02-2025 22:11,1189,903,44,242,69.25,Sunny,Low,High,32.3,35.6
95,17-02-2025 06:58,1214,223,161,830,15.86,Rainy,High,High,20.5,48.9
58,13-01-2025 06:59,187,116,60,11,43.83,Foggy,Medium,Low,26,57.2
3,07-11-2024 14:26,1204,671,129,404,60.07,Snowy,Low,High,42.3,85.1
100,07-12-2024 23:08,400,334,0,66,55.7,Rainy,Low,Low,36.8,94.3
2,19-10-2024 05:53,500,175,309,16,49.62,Snowy,Medium,Medium,38.6,85.8
17,05-09-2024 16:16,459,239,187,33,19.83,Rainy,High,Medium,37,78.4
65,20-01-2025 20:57,1243,456,52,735,71.53,Rainy,Low,High,34,45.4
99,26-04-2025 06:00,220,34,163,23,10.87,Snowy,High,Low,43.4,87.5
40,19-11-2024 23:37,1265,1055,36,174,41.04,Foggy,Medium,High,34.2,63.3
86,21-12-2024 07:21,1472,160,979,333,23.2,Snowy,High,High,26.4,73
45,20-08-2024 17:40,1448,60,143,1245,67.55,Sunny,Low,High,41.1,72.1
7,05-06-2024 09:24,1350,1206,108,36,53.01,Foggy,Low,High,39.6,48.6
56,04-09-2024 08:55,383,281,65,37,12.56,Foggy,High,Low,32.2,84.8
23,06-02-2025 07:43,1341,896,362,83,34.41,Rainy,Medium,High,36,76.4
69,21-09-2024 03:52,1384,483,166,735,64.33,Rainy,Low,High,35.6,83.7
74,19-04-2025 01:43,297,218,24,55,41.35,Snowy,Medium,Low,25.3,67.3
85,01-08-2024 20:03,584,144,270,170,11.54,Sunny,High,Medium,30.9,62
88,05-08-2024 11:15,181,154,6,21,52.61,Snowy,Low,Low,43,84.8
56,10-08-2024 04:46,1208,392,682,134,16.17,Snowy,High,High,42.7,30.9
56,25-08-2024 23:36,815,162,161,492,76.62,Rainy,Low,Medium,38.1,87.6
81,06-10-2024 17:32,774,296,154,324,15.06,Foggy,High,Medium,29.7,80
35,02-11-2024 04:20,215,186,6,23,38.98,Foggy,Medium,Low,27.2,93
24,02-02-2025 02:32,649,112,355,182,22.61,Foggy,High,Medium,24.2,55
35,09-07-2024 05:00,1247,108,603,536,42.71,Foggy,Medium,High,26.7,83.7
33,07-08-2024 14:12,831,751,55,25,68.98,Rainy,Low,Medium,40,49.4
10,03-03-2025 08:25,769,393,288,88,59.36,Snowy,Low,Medium,43.9,74.5
3,06-05-2024 14:40,638,162,363,113,74.54,Rainy,Low,Medium,37.6,72.3
12,07-02-2025 01:27,773,78,35,660,57.47,Foggy,Low,Medium,27.2,58.5
28,06-04-2025 00:03,1157,149,201,807,57.33,Foggy,Low,High,24.6,70.8
32,26-01-2025 22:37,1408,1196,144,68,53.64,Sunny,Low,High,29,92.7
76,09-06-2024 13:16,1471,1197,56,218,42.58,Snowy,Medium,High,34.6,83.2
70,14-04-2025 04:17,1092,682,140,270,29.7,Sunny,Medium,High,37.6,95
42,27-01-2025 03:55,818,384,167,267,39.76,Rainy,Medium,Medium,23.3,68.6
44,22-08-2024 12:13,615,539,17,59,72.04,Snowy,Low,Medium,31.9,90.2
28,04-10-2024 20:58,332,59,221,52,13.74,Sunny,High,Low,30.2,68.5
19,24-10-2024 10:37,1219,330,88,801,18.79,Foggy,High,High,24.6,63.8
95,19-07-2024 01:31,340,240,74,26,33.51,Sunny,Medium,Low,39.2,80.1
32,13-04-2025 06:11,293,157,91,45,32.37,Snowy,Medium,Low,23.7,62
26,30-01-2025 02:22,305,228,67,10,27.36,Foggy,Medium,Low,35,55.7
80,23-03-2025 12:54,1289,252,882,155,19.4,Rainy,High,High,38.2,91.2
17,19-06-2024 14:40,335,49,36,250,62.3,Rainy,Low,Low,39.5,50.3
11,20-09-2024 12:35,1481,732,248,501,43.45,Rainy,Medium,High,43.5,86.8
21,07-11-2024 01:29,1162,339,394,429,28.23,Sunny,Medium,High,29,31.1
49,23-11-2024 17:15,58,13,43,2,64.52,Foggy,Low,Low,27.9,37.8
95,21-10-2024 04:59,1372,565,437,370,70.1,Foggy,Low,High,25.9,88.3
10,30-01-2025 19:21,1331,224,370,737,60.13,Snowy,Low,High,25,43.7
17,20-07-2024 06:32,1462,750,21,691,39.69,Sunny,Medium,High,26.8,75.6
37,05-06-2024 21:50,1274,1073,139,62,16.01,Sunny,High,High,24.4,72.8
61,22-11-2024 09:18,1172,367,281,524,19.34,Sunny,High,High,44.4,44.9
24,17-11-2024 06:27,859,81,165,613,49.22,Sunny,Medium,Medium,40.3,32.2
7,06-05-2024 14:28,977,350,615,12,15.57,Rainy,High,Medium,29.2,63.3
61,07-06-2024 21:03,927,791,79,57,70.51,Snowy,Low,Medium,40.2,58.7
35,28-09-2024 01:20,212,103,77,32,30.95,Foggy,Medium,Low,23.4,62.5
89,25-09-2024 23:41,184,169,14,1,42.47,Rainy,Medium,Low,21.9,71.4
4,06-11-2024 06:33,362,163,187,12,25.32,Snowy,Medium,Low,44.7,47.4
69,27-07-2024 00:18,378,25,199,154,57.15,Sunny,Low,Low,29.3,57.1
9,13-07-2024 12:22,240,193,37,10,56.38,Foggy,Low,Low,37.6,64.1
12,25-02-2025 14:00,597,240,225,132,56.23,Rainy,Low,Medium,39.7,78.6
44,13-03-2025 01:50,154,128,25,1,77.08,Rainy,Low,Low,32.7,57.4
79,13-06-2024 07:02,653,74,315,264,51.16,Sunny,Low,Medium,36.8,40.2
15,05-10-2024 16:31,1164,422,302,440,19.04,Rainy,High,High,38.1,89
97,26-01-2025 12:25,736,717,2,17,32.87,Rainy,Medium,Medium,26.9,66.9
24,27-07-2024 01:00,399,62,309,28,32.2,Snowy,Medium,Low,32.8,76.5
14,08-08-2024 01:45,1399,1215,74,110,51.23,Snowy,Low,High,27.6,71.7
45,19-01-2025 11:35,691,248,365,78,47.29,Snowy,Medium,Medium,40.3,42.7
